ts_code,symbol,name,area,industry,list_date,code
600054.SH,600054,黄山旅游,安徽,旅游景点,19970506,600054
600055.SH,600055,万东医疗,北京,医疗保健,19970519,600055
600056.SH,600056,中国医药,北京,医药商业,19970515,600056
600057.SH,600057,厦门象屿,福建,仓储物流,19970604,600057
600058.SH,600058,五矿发展,北京,商贸代理,19970528,600058
600059.SH,600059,古越龙山,浙江,红黄酒,19970516,600059
600060.SH,600060,海信视像,山东,家用电器,19970422,600060
600061.SH,600061,国投资本,上海,证券,19970519,600061
600062.SH,600062,华润双鹤,北京,化学制药,19970522,600062
600063.SH,600063,皖维高新,安徽,化纤,19970528,600063
600064.SH,600064,南京高科,江苏,园区开发,19970506,600064
600066.SH,600066,宇通客车,河南,汽车整车,19970508,600066
600067.SH,600067,冠城新材,福建,电气设备,19970508,600067
600071.SH,600071,凤凰光学,江西,元器件,19970528,600071
600072.SH,600072,中船科技,上海,电气设备,19970603,600072
600073.SH,600073,光明肉业,上海,食品,19970704,600073
600075.SH,600075,新疆天业,新疆,化工原料,19970617,600075
600076.SH,600076,康欣新材,山东,广告包装,19970526,600076
600078.SH,600078,澄星股份,江苏,化工原料,19970627,600078
600079.SH,600079,ST人福,湖北,化学制药,19970606,600079
600080.SH,600080,金花股份,陕西,中成药,19970612,600080
600081.SH,600081,东风科技,上海,汽车配件,19970703,600081
600082.SH,600082,ST海泰,天津,园区开发,19970620,600082
600084.SH,600084,中信尼雅,新疆,红黄酒,19970711,600084
600085.SH,600085,同仁堂,北京,中成药,19970625,600085
600088.SH,600088,中视传媒,上海,影视音像,19970616,600088
600089.SH,600089,特变电工,新疆,电气设备,19970618,600089
600094.SH,600094,大名城,上海,区域地产,19970703,600094
600095.SH,600095,湘财股份,黑龙江,证券,19970708,600095
600096.SH,600096,云天化,云南,农药化肥,19970709,600096
600097.SH,600097,开创国际,上海,渔业,19970619,600097
600098.SH,600098,广州发展,广东,火力发电,19970718,600098
600099.SH,600099,林海股份,江苏,汽车整车,19970704,600099
600100.SH,600100,同方股份,北京,IT设备,19970627,600100
600101.SH,600101,明星电力,四川,水力发电,19970627,600101
600103.SH,600103,青山纸业,福建,造纸,19970703,600103
600104.SH,600104,上汽集团,上海,汽车整车,19971125,600104
600105.SH,600105,永鼎股份,江苏,通信设备,19970929,600105
600106.SH,600106,重庆路桥,重庆,路桥,19970618,600106
600107.SH,600107,ST尔雅,湖北,服饰,19971106,600107
600108.SH,600108,亚盛集团,甘肃,种植业,19970818,600108
600109.SH,600109,国金证券,四川,证券,19970807,600109
600110.SH,600110,诺德股份,吉林,电气设备,19971007,600110
600111.SH,600111,北方稀土,内蒙,小金属,19970924,600111
600113.SH,600113,浙江东日,浙江,区域地产,19971021,600113
600114.SH,600114,东睦股份,浙江,机械基件,20040511,600114
600115.SH,600115,中国东航,上海,空运,19971105,600115
600116.SH,600116,三峡水利,重庆,水力发电,19970804,600116
600117.SH,600117,西宁特钢,青海,特种钢,19971015,600117
600118.SH,600118,中国卫星,北京,航空,19970908,600118
600119.SH,600119,长江投资,上海,仓储物流,19980115,600119
600120.SH,600120,浙江东方,浙江,多元金融,19971201,600120
600121.SH,600121,郑州煤电,河南,煤炭开采,19980107,600121
600123.SH,600123,兰花科创,山西,煤炭开采,19981217,600123
600125.SH,600125,铁龙物流,辽宁,铁路,19980511,600125
600126.SH,600126,杭钢股份,浙江,普钢,19980311,600126
600127.SH,600127,金健米业,湖南,农业综合,19980506,600127
600128.SH,600128,苏豪弘业,江苏,商贸代理,19970901,600128
600129.SH,600129,太极集团,重庆,中成药,19971118,600129
600130.SH,600130,*ST波导,浙江,元器件,20000706,600130
600131.SH,600131,国网信通,四川,通信设备,19980402,600131
600132.SH,600132,重庆啤酒,重庆,啤酒,19971030,600132
600133.SH,600133,东湖高新,湖北,环境保护,19980212,600133
600135.SH,600135,乐凯胶片,河北,塑料,19980122,600135
600136.SH,600136,ST明诚,湖北,房产服务,19980303,600136
600137.SH,600137,浪莎股份,四川,服饰,19980416,600137
600138.SH,600138,中青旅,北京,旅游景点,19971203,600138
600141.SH,600141,兴发集团,湖北,农药化肥,19990616,600141
600148.SH,600148,长春一东,吉林,汽车配件,19980520,600148
600149.SH,600149,廊坊发展,河北,综合类,19991014,600149
600150.SH,600150,中国船舶,上海,船舶,19980520,600150
600151.SH,600151,航天机电,上海,汽车配件,19980605,600151
600152.SH,600152,维科技术,浙江,电气设备,19980609,600152
600153.SH,600153,建发股份,福建,仓储物流,19980616,600153
600155.SH,600155,华创云信,北京,证券,19980918,600155
600156.SH,600156,华升股份,湖南,纺织,19980527,600156
600157.SH,600157,永泰能源,山西,火力发电,19980513,600157
600158.SH,600158,中体产业,天津,文教休闲,19980327,600158
600159.SH,600159,大龙地产,北京,区域地产,19980526,600159
600160.SH,600160,巨化股份,浙江,化工原料,19980626,600160
600161.SH,600161,天坛生物,北京,生物制药,19980616,600161
600162.SH,600162,香江控股,深圳,全国地产,19980609,600162
600163.SH,600163,中闽能源,福建,新型电力,19980602,600163
600165.SH,600165,ST宁科,宁夏,化工原料,19980529,600165
600166.SH,600166,福田汽车,北京,汽车整车,19980602,600166
600167.SH,600167,联美控股,辽宁,供气供热,19990128,600167
600168.SH,600168,武汉控股,湖北,水务,19980427,600168
600169.SH,600169,ST太重,山西,工程机械,19980904,600169
600170.SH,600170,上海建工,上海,建筑工程,19980623,600170
600171.SH,600171,上海贝岭,上海,半导体,19980924,600171
600172.SH,600172,黄河旋风,河南,矿物制品,19981126,600172
600173.SH,600173,卧龙新能,浙江,全国地产,19990415,600173
600176.SH,600176,中国巨石,浙江,玻璃,19990422,600176
600177.SH,600177,雅戈尔,浙江,服饰,19981119,600177
600178.SH,600178,东安动力,黑龙江,汽车配件,19981014,600178
600179.SH,600179,安通控股,福建,水运,19981104,600179
600180.SH,600180,瑞茂通,山东,仓储物流,19980703,600180
600182.SH,600182,S佳通,黑龙江,汽车配件,19990507,600182
600183.SH,600183,生益科技,广东,元器件,19981028,600183
600184.SH,600184,光电股份,湖北,专用机械,20031106,600184
600185.SH,600185,珠免集团,广东,旅游服务,19990611,600185
600186.SH,600186,莲花控股,河南,食品,19980825,600186
600187.SH,600187,国中水务,黑龙江,水务,19981111,600187
600188.SH,600188,兖矿能源,山东,煤炭开采,19980701,600188
600189.SH,600189,泉阳泉,吉林,软饮料,19981007,600189
600191.SH,600191,华资实业,内蒙,食品,19981210,600191
600192.SH,600192,长城电工,甘肃,电气设备,19981224,600192
600193.SH,600193,*ST创兴,上海,装修装饰,19990527,600193
600195.SH,600195,中牧股份,北京,农业综合,19990107,600195
600196.SH,600196,复星医药,上海,化学制药,19980807,600196
600197.SH,600197,伊力特,新疆,白酒,19990916,600197
600198.SH,600198,大唐电信,北京,通信设备,19981021,600198
600199.SH,600199,金种子酒,安徽,白酒,19980812,600199
600201.SH,600201,生物股份,内蒙,农业综合,19990115,600201
600202.SH,600202,哈空调,黑龙江,专用机械,19990603,600202
600203.SH,600203,福日电子,福建,元器件,19990514,600203
600206.SH,600206,有研新材,北京,半导体,19990319,600206
600207.SH,600207,安彩高科,河南,电气设备,19990714,600207
600208.SH,600208,衢州发展,浙江,全国地产,19990623,600208
600210.SH,600210,紫江企业,上海,广告包装,19990824,600210
600211.SH,600211,西藏药业,西藏,生物制药,19990721,600211
600212.SH,600212,绿能慧充,山东,电气设备,19990817,600212
600215.SH,600215,派斯林,吉林,专用机械,19990909,600215
600216.SH,600216,浙江医药,浙江,化学制药,19991021,600216
600217.SH,600217,中再资环,陕西,环境保护,19991216,600217
600218.SH,600218,全柴动力,安徽,汽车配件,19981203,600218
600219.SH,600219,南山铝业,山东,铝,19991223,600219
600221.SH,600221,海航控股,海南,空运,19991125,600221
600222.SH,600222,太龙药业,河南,中成药,19991105,600222
600223.SH,600223,福瑞达,山东,日用化工,20000113,600223
600226.SH,600226,亨通股份,浙江,供气供热,19991116,600226
600227.SH,600227,赤天化,贵州,农药化肥,20000221,600227
600228.SH,600228,*ST返利,江西,互联网,19990119,600228
600229.SH,600229,城市传媒,山东,出版业,20000309,600229
600230.SH,600230,沧州大化,河北,化工原料,20000406,600230
600231.SH,600231,凌钢股份,辽宁,普钢,20000511,600231
600232.SH,600232,金鹰股份,浙江,纺织机械,20000602,600232
600233.SH,600233,圆通速递,辽宁,仓储物流,20000608,600233
600234.SH,600234,科新发展,山西,装修装饰,20000615,600234
600235.SH,600235,民丰特纸,浙江,造纸,20000615,600235
600236.SH,600236,桂冠电力,广西,水力发电,20000323,600236
600237.SH,600237,铜峰电子,安徽,元器件,20000609,600237
600238.SH,600238,*ST椰岛,海南,红黄酒,20000120,600238
600239.SH,600239,云南城投,云南,区域地产,19991202,600239
600241.SH,600241,时代万恒,辽宁,电气设备,20001128,600241
600243.SH,600243,*ST海华,青海,运输设备,20001120,600243
600246.SH,600246,万通发展,北京,区域地产,20000922,600246
600248.SH,600248,陕建股份,陕西,建筑工程,20000622,600248
600249.SH,600249,两面针,广西,日用化工,20040130,600249
600250.SH,600250,南京商旅,江苏,商贸代理,20010306,600250
600251.SH,600251,冠农股份,新疆,农业综合,20030609,600251
600252.SH,600252,中恒集团,广西,中成药,20001130,600252
600255.SH,600255,鑫科材料,安徽,小金属,20001122,600255
600256.SH,600256,广汇能源,新疆,石油开采,20000526,600256
600257.SH,600257,大湖股份,湖南,渔业,20000612,600257
600258.SH,600258,首旅酒店,北京,酒店餐饮,20000601,600258
600259.SH,600259,XD中稀有,海南,小金属,20000525,600259
600261.SH,600261,阳光照明,浙江,家用电器,20000720,600261
600262.SH,600262,北方股份,内蒙,专用机械,20000630,600262
600265.SH,600265,ST景谷,云南,林业,20000825,600265
600266.SH,600266,城建发展,北京,区域地产,19990203,600266
600267.SH,600267,海正药业,浙江,化学制药,20000725,600267
600268.SH,600268,国电南自,江苏,电气设备,19991118,600268
600269.SH,600269,赣粤高速,江西,路桥,20000518,600269
600271.SH,600271,航天信息,北京,软件服务,20030711,600271
600272.SH,600272,开开实业,上海,医药商业,20010228,600272
600273.SH,600273,嘉化能源,浙江,化工原料,20030627,600273
600276.SH,600276,恒瑞医药,江苏,化学制药,20001018,600276
600278.SH,600278,东方创业,上海,商贸代理,20000712,600278
600279.SH,600279,重庆港,重庆,港口,20000731,600279
600280.SH,600280,中央商场,江苏,百货,20000926,600280
600281.SH,600281,华阳新材,山西,小金属,20001109,600281
600282.SH,600282,南钢股份,江苏,普钢,20000919,600282
600283.SH,600283,钱江水利,浙江,水务,20001018,600283
600284.SH,600284,浦东建设,上海,建筑工程,20040316,600284
600285.SH,600285,羚锐制药,河南,中成药,20001018,600285
600287.SH,600287,苏豪时尚,江苏,商贸代理,20000901,600287
600288.SH,600288,大恒科技,北京,元器件,20001129,600288
600289.SH,600289,ST信通,黑龙江,软件服务,20000720,600289
600292.SH,600292,电投水电,重庆,水力发电,20001101,600292
600293.SH,600293,三峡新材,湖北,玻璃,20000919,600293
600295.SH,600295,鄂尔多斯,内蒙,特种钢,20010426,600295
600298.SH,600298,安琪酵母,湖北,食品,20000818,600298
600299.SH,600299,安迪苏,北京,饲料,20000420,600299
600300.SH,600300,维维股份,江苏,软饮料,20000630,600300
600301.SH,600301,华锡有色,广西,小金属,20000712,600301
600302.SH,600302,标准股份,陕西,纺织机械,20001213,600302
600303.SH,600303,曙光股份,辽宁,汽车整车,20001226,600303
600305.SH,600305,恒顺醋业,江苏,食品,20010206,600305
600307.SH,600307,酒钢宏兴,甘肃,普钢,20001220,600307
600308.SH,600308,华泰股份,山东,造纸,20000928,600308
600309.SH,600309,万华化学,山东,化工原料,20010105,600309
600310.SH,600310,广西能源,广西,水力发电,20010228,600310
600312.SH,600312,平高电气,河南,电气设备,20010221,600312
600313.SH,600313,农发种业,北京,种植业,20010119,600313
600315.SH,600315,上海家化,上海,日用化工,20010315,600315
600316.SH,600316,洪都航空,江西,航空,20001215,600316
600318.SH,600318,新力金融,安徽,多元金融,20001208,600318
600319.SH,600319,亚星化学,山东,化工原料,20010326,600319
600320.SH,600320,振华重工,上海,专用机械,20001221,600320
600322.SH,600322,津投城开,天津,区域地产,20010910,600322
600323.SH,600323,瀚蓝环境,广东,环境保护,20001225,600323
600325.SH,600325,华发股份,广东,区域地产,20040225,600325
600326.SH,600326,西藏天路,西藏,水泥,20010116,600326
600327.SH,600327,大东方,江苏,医疗保健,20020625,600327
600328.SH,600328,中盐化工,内蒙,化工原料,20001222,600328
600329.SH,600329,达仁堂,天津,中成药,20010606,600329
600330.SH,600330,天通股份,浙江,专用机械,20010118,600330
600331.SH,600331,宏达股份,四川,农药化肥,20011220,600331
600332.SH,600332,白云山,广东,中成药,20010206,600332
600333.SH,600333,长春燃气,吉林,供气供热,20001211,600333
600335.SH,600335,国机汽车,天津,汽车服务,20010305,600335
600336.SH,600336,澳柯玛,山东,家用电器,20001229,600336
600337.SH,600337,美克家居,江西,家居用品,20001127,600337
600338.SH,600338,西藏珠峰,西藏,铅锌,20001227,600338
600339.SH,600339,中油工程,新疆,石油开采,20001225,600339
600340.SH,600340,华夏幸福,河北,园区开发,20031230,600340
600343.SH,600343,航天动力,陕西,机械基件,20030408,600343
600345.SH,600345,长江通信,湖北,通信设备,20001222,600345
600346.SH,600346,恒力石化,辽宁,石油加工,20010820,600346
600348.SH,600348,华阳股份,山西,煤炭开采,20030821,600348
600350.SH,600350,山东高速,山东,路桥,20020318,600350
600351.SH,600351,亚宝药业,山西,中成药,20020926,600351
600352.SH,600352,浙江龙盛,浙江,染料涂料,20030801,600352
600353.SH,600353,旭光电子,四川,元器件,20021120,600353
600354.SH,600354,敦煌种业,甘肃,种植业,20040115,600354
600355.SH,600355,*ST精伦,湖北,专用机械,20020613,600355
600356.SH,600356,恒丰纸业,黑龙江,造纸,20010419,600356
600358.SH,600358,国旅联合,江西,广告包装,20000922,600358
600359.SH,600359,新农开发,新疆,种植业,19990429,600359
600360.SH,600360,*ST华微,吉林,半导体,20010316,600360
600361.SH,600361,创新新材,北京,铝,20011129,600361
600362.SH,600362,江西铜业,江西,铜,20020111,600362
600363.SH,600363,联创光电,江西,元器件,20010329,600363
600365.SH,600365,ST通葡,吉林,互联网,20010115,600365
600366.SH,600366,宁波韵升,浙江,矿物制品,20001030,600366
600367.SH,600367,红星发展,贵州,化工原料,20010320,600367
600368.SH,600368,五洲交通,广西,路桥,20001221,600368
600369.SH,600369,西南证券,重庆,证券,20010109,600369
600370.SH,600370,三房巷,江苏,化工原料,20030306,600370
600371.SH,600371,万向德农,黑龙江,种植业,20020916,600371
600372.SH,600372,中航机载,北京,航空,20010706,600372
600373.SH,600373,中文传媒,江西,出版业,20020304,600373
600375.SH,600375,汉马科技,安徽,汽车整车,20030401,600375
600376.SH,600376,首开股份,北京,区域地产,20010312,600376
600377.SH,600377,宁沪高速,江苏,路桥,20010116,600377
600378.SH,600378,昊华科技,四川,化工原料,20010111,600378
600379.SH,600379,宝光股份,陕西,电气设备,20020116,600379
600380.SH,600380,健康元,深圳,化学制药,20010608,600380
600381.SH,600381,*ST春天,青海,医疗保健,20010508,600381
600382.SH,600382,广东明珠,广东,普钢,20010118,600382
600383.SH,600383,金地集团,深圳,全国地产,20010412,600383
600386.SH,600386,北巴传媒,北京,汽车服务,20010216,600386
600388.SH,600388,龙净环保,福建,环境保护,20001229,600388
600389.SH,600389,江山股份,江苏,农药化肥,20010110,600389
600390.SH,600390,五矿资本,湖南,多元金融,20010115,600390
600391.SH,600391,航发科技,四川,航空,20011212,600391
600392.SH,600392,盛和资源,四川,小金属,20030529,600392
600395.SH,600395,盘江股份,贵州,煤炭开采,20010531,600395
600396.SH,600396,华电辽能,辽宁,火力发电,20010328,600396
600397.SH,600397,江钨装备,江西,专用机械,20020702,600397
